source_name,source_url,source_section,source_item_type,company_name,company_website,source_status,source_category,source_industry,source_business_model,raw_description,source_confidence,notes
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Architect.io,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Boxt, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,BrainCheck,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Brava Home, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Cardlytics, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Ceresa, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Chargeback,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Clarity Money, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,CollX,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Conversifi,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,CoPilot Corporation,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,CoreChain,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Crowdhealth, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Cuvrd,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Diligent Robotics,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Distribute,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Domain Money, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Dosh Holdings,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Dropoff, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Enboarder, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Endless Health,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Eterneva,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Everly Health, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Finery,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,First Dollar,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Flip,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"FloorFound, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Fondo,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Frontrow Health,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Galileo, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Goja Holdings, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Goodkind Co,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Grazzy,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Haul,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Hip eCommerce,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"ICON Technology, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Judy Security,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Kronologic, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"LeanDNA, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Legion Health,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Localfluence, Inc",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Loman AI,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Marqii,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Navegate, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Osano,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Outlier,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Passage,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Propensity,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Savi,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Scorability,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Sift Science, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,SiteOwl,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Somite,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Statt,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Steadily,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Stoplight,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Street Smarts VR,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Submittable Holdings Inc.,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Swivel,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Tenfold,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Tiny Health,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,TrustRadius,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,"Tuned Systems, Inc.",,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,UpEquity,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Uplinq,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Vertalo,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,VirtualZ Computing,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Vital Interaction,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Voxia,,,,,,,High,
Next Coast Ventures,https://www.nextcoastventures.com/portfolio,Portfolio,operating company,Workweek,,,,,,,High,
Futaleufu Partners,https://futaleufu-partners.com/our-investments/,Our investments,operating company,Anterra Technology,,,,,,,Medium,Approved source list captured from prior source review; direct page extraction not available in local cache
Futaleufu Partners,https://futaleufu-partners.com/our-investments/,Our investments,operating company,Axero Solutions,,,,,,,Medium,Approved source list captured from prior source review; direct page extraction not available in local cache
Futaleufu Partners,https://futaleufu-partners.com/our-investments/,Our investments,operating company,Banyan Software,,,,,,,Medium,Approved source list captured from prior source review; direct page extraction not available in local cache
Futaleufu Partners,https://futaleufu-partners.com/our-investments/,Our investments,operating company,BeeckerCo,,,,,,,Medium,Approved source list captured from prior source review; direct page extraction not available in local cache
